Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Main Image,Second Image,Multi Images,Catégorie,Détails Prix,Détails de L'article,Informations Complémentaires,Prix de promotion,Prix hors promotion,Produit Similaires,Afficher,Video link Youtube seulement
ESTRO,estro,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6915e47880e1f85a8f3fed33,FALSE,FALSE,Thu Nov 13 2025 14:00:24 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 15:48:22 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 15:48:22 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2d303d3770188b1e485_DSC_2977.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2db03d3770188b1eed5_DSC_3889.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2d303d3770188b1e485_DSC_2977.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2eee1b73939adb11726_DSC_3886.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2db03d3770188b1eed5_DSC_3889.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2e6bdd2a23ca681f6f7_DSC_3893.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e2e843ae517953bcb5ff_DSC_3894.webp,salons-et-sejours,"CANAPE 3 PLACES : 4250 DT AU LIEU DE 5300 DT
CANAPE 2 PLACES : 3900 DT AU LIEU DE 4900 DT
FAUTEUIL : 1650 DT AU LIEU DE 2050 DT RQ : 1 PLACE A CHOISIR DANS L'UN DES 2 CANAPES AVEC MECANISME , PRIEMIERE PLACE GRATUITE ET 800 DT POUR CHAQUE PLACE MECANISME AJOUTEE ","<p id="""">1 PLACE A CHOISIR DANS L'UN DES 2 CANAPES AVEC MECANISME , PRIEMIERE PLACE GRATUITE ET 800 DT POUR CHAQUE PLACE MECANISME AJOUTEE</p><p id="""">TISSU EN SILICONE WATERPROOF AVEC LARGE CHOIX DE TISSUS ET COULEURS</p><p id="""">SOCLE EN INOX </p>",,9800,12250,sejour-piano-tricota; havana; salon-magic; sejour-prada; salon-eva-gris; salon-tesla,TRUE,
TIVOLLI,tivolli,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6915fcdec589d766ef0096a4,FALSE,FALSE,Thu Nov 13 2025 15:44:30 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:48:24 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:48:24 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694a8d36ed2eff02f91be43e_Salon%20magic-04.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d77ee323e22d62a466d8e_TIVOLLI%202%20(4).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d786b323e22d62a467f2d_Salon%20magic-03.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694a8d36ed2eff02f91be43e_Salon%20magic-04.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d78702971d393b51a0972_Salon%20magic-11.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d78725d3468f4c110cb98_TIVOLI%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d7872b8148ab5bc89fc19_TIVOLLI%201%20(1).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d786d2b9ae1ed39f1202d_TIVOLLI%201%20(4).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d7870e4e9906048f4424c_TIVOLLI%201%20(5).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d787b2799f51d839e6003_TIVOLLI%202%20(1).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d77ee323e22d62a466d8e_TIVOLLI%202%20(4).png,salons-et-sejours,CANAPE 3 PLACES : DT AU LIEU DE DT CANAPE 2 PLACES : DT AU LIEU DE DT FAUTEUIL : DT AU LIEU DE DT ,<p>MOUSSE HR 35 </p><p>SOCLE EN BOIS NOBLE FREINE</p><p>TISSU AU CHOIX</p>,,7500,9400,salon-victoria; estro; havana; salon-eva-gris; sejour-luxury; salon-magic,TRUE,
SQUARE,square,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6915ff037b63ef184aa7f362,FALSE,FALSE,Thu Nov 13 2025 15:53:39 GMT+0000 (Coordinated Universal Time),Tue Dec 23 2025 12:37:31 GMT+0000 (Coordinated Universal Time),Tue Dec 23 2025 12:37:36 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694a8d054670c2f0fee172df_SQUAIRE%20(5).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fe9a5099c327e0599740_DSC_3956.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fea3776043672dc4972f_COLLECTION%20%20(7).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fe9a5099c327e0599740_DSC_3956.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915feb60a08cd2696cf936e_DSC_3961.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915feb75683f5dff30fd0af_DSC_3963.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915feb650fa7e093b3bc4cb_DSC_3965.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fe8be65fa51285f320e0_OTHERS%20(3).webp,salons-et-sejours,"
Offre spéciale ce mois-ci :
👉 1120 DT le mètre linéaire au lieu de 1400 DT
👉 3 x 2 mètres standard à 5600 DT (prix ajustable selon les dimensions)
","<p id="""">Offrez-vous le séjour SQUARE, fabriqué sur mesure pour votre salon, disponible en forme L ou forme U avec double coin. Ce mobilier allie mousse HR ultra confortable et tissus haut de gamme anti-taches, disponible dans une variété de couleurs tendance.</p><p>‍</p>",,5600,7000,sejour-prada; sejour-minotti; soho; sejour-luxury; sejour-elegance; sejour-horizon,TRUE,
SEJOUR PRATIQUE,sejour-pratique,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,691601323101eee3d6f024aa,FALSE,FALSE,Thu Nov 13 2025 16:02:58 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:02:58 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:02:58 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915ffe0de7679b0f984776a_3.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915ffed3101eee3d6ef4df8_IMG-20250428-WA0050.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fffded3b22286a9eda21_1.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fffd729a70e167172bbb_2.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915ffe0de7679b0f984776a_3.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fff8dec4d3ec7f4fdb5f_IMG-20250428-WA0011.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fffb3c7ece60d9d01608_IMG-20250428-WA0015.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fffbed3b22286a9ed9ce_IMG-20250428-WA0016.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915fffbc90852fabdc5548e_IMG-20250428-WA0018.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691600029981784c036be680_IMG-20250428-WA0048.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916000024eeff6160b7f483_IMG-20250428-WA0049.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915ffed3101eee3d6ef4df8_IMG-20250428-WA0050.webp,salons-et-sejours,"SELON DIMENSIONS , le métre linéaire pour 1080 DT au lieu de 1350 DT EXEMPLE 1 : UN SEJOUR FORME "" L "" DE 3/2 METRES POUR ( 1050 * 5 métres linéaires = 5250 DT )
EXEMPLE 2 : UN SEJOUR FORME "" U "" DE 3/4/2 METRES POUR ( 1050 * 9 métres linéaires = 9450 DT )",<p>séjour pratique fabriqué sur mesure sous plusieurs formes et designs équipé de plusieurs mécanismes </p>,FABRICATION SUR MESURE,5250,6600,sejour-magic; sejour-prada; sejour-napoli; soho; sejour-perla; sejour-luxury,TRUE,
FENDI SEJOUR,fendi-sejour,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6916027ddc67c576a8db7156,FALSE,FALSE,Thu Nov 13 2025 16:08:29 GMT+0000 (Coordinated Universal Time),Tue Dec 23 2025 12:36:41 GMT+0000 (Coordinated Universal Time),Tue Dec 23 2025 12:36:46 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694a8cd2525e0e1d571c6642_FENDI%20(12).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601cac9da65da94204e09_FENDI%20(7).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601c1de84efc77b7ff27f_Fendi%20(6).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601cac9da65da94204e09_FENDI%20(7).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601d424eeff6160b8bb48_FENDI%20(9).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601d324eeff6160b8bb07_FENDI%20(10).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601d3de7679b0f984fa8f_FENDI.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601d824eeff6160b8bd53_Fendi%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691601d8de84efc77b7ffaae_Fendi%20(4).webp,salons-et-sejours,En dimensions standards 3.7/2.5 Metres le séjour est pour 5850 DT au lieu de 7800 DT,<p>tout est personnalisable avec large choix des tissus et couleurs</p>,,5850,7800,sejour-napoli; soho; sejour-perla; sejour-capela; bubble---forme-u; sejour-horizon,FALSE,
SALON ZEN,salon-zen,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6916079fdd29d8d5dffd8597,FALSE,FALSE,Thu Nov 13 2025 16:30:23 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:30:23 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:30:23 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160457c31fe16ab10e996a_ZEN%20(6).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916046137bb4b69e784548a_ZEN%20(3).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691604681ee21d3f12b48ab3_ZEN%20(2).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916046137bb4b69e784548a_ZEN%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691604661566bb8558d2c64d_ZEN%20(5).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160457c31fe16ab10e996a_ZEN%20(6).webp,salons-et-sejours,"CANAPE 3 PLACES : 2280 DT AU LIEU DE 2850 DT
CANAPE 2 PLACES : 1940 DT AU LIEU DE 2450 DT
FAUTEUIL : 1180 DT AU LIEU DE 1480 DT",<p>MODEL PERSONNALISABLE A100 %</p><p>TISSUS AU CHOIX </p><p>CANAPE 3PLACES : 245 CM</p><p>CANAPE 2 PLACES : 185 CM</p>,,5400,6750,sejour-napoli; salon-magic; salon-tesla; salon-lotus; sejour-piano-tricota,FALSE,
LUGANO,lugano,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,691608a21566bb8558d506e2,FALSE,FALSE,Thu Nov 13 2025 16:34:42 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:34:42 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 16:34:42 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160807ed2187c4ae2dc651_LUGANO.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160811196bb6890954b47c_LUGANO%20(8).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160807ed2187c4ae2dc651_LUGANO.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691608201b498c508a7d20b7_LUGANO%20(13).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160811196bb6890954b47c_LUGANO%20(8).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691608341b498c508a7d2c4b_DSC_1930.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160834342fd619c4e7675a_DSC_1945.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691608320f719cfd9ff81365_LUGANO%20(10).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69160807ed2187c4ae2dc651_LUGANO.webp,salons-et-sejours,"Promo du mois :
→ 980 DT le mètre linéaire au lieu de 1230 DT
→ 3x2 m standard : 4900 DT au lieu de 6150 DT
→ Prix ajustables selon dimensions (augmente ou diminue en fonction du séjour)
","<p id="""">Le séjour <strong id="""">LUGANO</strong> est disponible en<strong id="""">forme L</strong> ou <strong id="""">forme U avec double coin</strong>, fabriqué sur mesure pourvotre salon.<br>Revêtement en <strong id="""">tissu haut de gamme et tendance</strong>, mousse HRultra-confortable, plusieurs couleurs au choix.</p><p>‍</p>",,4900,6150,sejour-minotti; sejour-prada; sejour-perla; soho; bubble---forme-u; sejour-milano; sejour-napoli,TRUE,
SEJOUR MIAMI,sejour-miami,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69160a0aa6616e5ac6197c9f,FALSE,FALSE,Thu Nov 13 2025 16:40:42 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:51:03 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:51:03 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d7934b8148ab5bc89fee0_Milani%20(1).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d79457b0572970820c019_MIAMI%202-Photoroom.png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d79457b0572970820c019_MIAMI%202-Photoroom.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d7934b8148ab5bc89fee0_Milani%20(1).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d796e49b8f1e3f8662b36_Milani%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d796357c08535a110250d_Milani3.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d796457c08535a110253d_Milani4.png,salons-et-sejours,"Promo du mois dimensions standards 3.4/1.9 M : 6600 DT au lieu de 7500 DT ET FABRICABLE SUR MESURE , PRIX SELON DIMENSIONS SOUHAITES","<p id=""""><strong id="""">Séjour deLuxe MIAMI</strong> sur mesure, taillestandard 3,4m x 1,9m, disponible en plusieurs couleurs de tissus haut de gammeet tendance, mousse HR ultra confortable.</p><p>‍</p>",POSSIBILITE DE FABRICATION SUR MESURE,6600,7500,sejour-magic; sejour-prada; soho; sejour-milano; sejour-pratique; lugano; sejour-luxury,TRUE,
SALON DOLCE,salon-dolce,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69160accdb5335f9f9c97108,FALSE,FALSE,Thu Nov 13 2025 16:43:56 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 12:23:09 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 12:23:09 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c4f545d8dd26454524e_DOLCE%20(1).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c5cef75d754b4c2db12_DOLCE%20(3).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c4f545d8dd26454524e_DOLCE%20(1).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c859963ec8185d8fa97_DOLCE%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c5cef75d754b4c2db12_DOLCE%20(3).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c8e9963ec8185d8fbb4_DOLCE%20(4).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c8e2799f51d8393fcb6_DOLCE%20(5).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c81d8e95209931e534d_DOLICE%20(1).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c8ed8e95209931e5e7b_DOLICE%20(3).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694d2c8f2799f51d8393fcc8_DOLICE%20(4).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694a8c657eea3b46973fca0f_DOLICE%20(5).png,salons-et-sejours,"Salon de Luxe DOLCE 6 places disponible en plusieurs couleurs, en bois massif hêtre ( Blenz ), Mousse hyper Confortable HR , Tissus Haut de gamme Nubuk importé et anti taches pour 6150 DT au lieu de 7700 DT . ","<p>Salon de Luxe DOLCE 6places disponible en plusieurs couleurs, en bois massif hêtre ( Blenz ), Moussehyper Confortable HR , Tissus Haut de gamme Nubuk importé et anti taches pour 6150DT au lieu de 7700 DT .</p>",,6150,7700,salon-tesla; havana; salon-eva-gris; salon-armanda; salon-lotus; salon-zen; salon-victoria; tivolli,FALSE,
SALON VALENTINO,salon-valentino,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69161776206c674e9bedcd60,FALSE,FALSE,Thu Nov 13 2025 17:37:58 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 17:37:58 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 17:37:58 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161687ad12b050d40b6489_1.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691616901e12de8af40ca0c7_5.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161687ad12b050d40b6489_1.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161698cec5682590f00256_2.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161698db136c9703941c01_3.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916169879df7175daaf565b_4.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691616901e12de8af40ca0c7_5.jpg,salons-et-sejours,"CANAPE 3 PLACES : 2700 DT AU LIEU DE 3400 DT
CANAPE 2 PLACES : 2400 DT AU LIEU DE 3000 DT
Fauteuil : 1400 DT AU LIEU DE 1800 DT","<p id="""">Ce salon 6 places n’est pas seulement une pièce de mobilier,c’est une véritable œuvre d'art qui apportera une <strong id="""">touche sophistiquée</strong> et<strong id="""">moderne</strong> à votre salon. Sa conception de <strong id="""">qualité supérieure</strong> assure <strong id="""">durabilité</strong> et <strong id="""">élégance</strong>.</p><p>‍</p>",,6500,8200,salon-zen; tivolli; salon-eva-gris; salon-magic; salon-armanda,TRUE,
ARCADE,arcade,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69161b33cec5682590f2833f,FALSE,FALSE,Thu Nov 13 2025 17:53:55 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 17:53:55 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 17:53:55 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a3bed6d19ece7af19aa_ARCADE%20(1).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a41cec5682590f1f7a2_ARCADE%20(2).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a3bed6d19ece7af19aa_ARCADE%20(1).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a41cec5682590f1f7a2_ARCADE%20(2).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a49cea1ec1f67e9b6d2_ARCADE%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a47b442eb9f84415fe3_ARCADE%20(4).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a4a1e12de8af40d4272_ARCADE%20(5).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161a49630c50da5316f7f0_ARCADE%20(6).webp,sam,"TABLE AVEC 6 CHAISES : 5600 DT AU LIEU DE 7000 DT
BUFFET AVEC MIROIR : 2900 DT AU LIEU DE 3600 DT",<p>MODEL FABRIQUEE EN BOIS NOBLE FREINE</p><p>FABRICATION POSSIBLE EN 8 OU 10 PLACES</p><p>DIMENSIONS STANDARDS 190/90 CM AVEC POSSIBILITE DE MODIFICATION</p><p>COULEUR BOIS ETTISSUS AU CHOIX</p>,"BOIS NOBLE "" FREINE""",5600,7000,salle-a-manger-valentino; salle-a-manger-infinity; salle-a-manger-tuxedo; caprie; salle-a-manger-fierre,TRUE,
TRAVERTINO,travertino,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69161c1bcec5682590f31fba,FALSE,FALSE,Thu Nov 13 2025 17:57:47 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 15:38:47 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 15:38:47 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e95bdd5ce58f53fb597a_TRAVERTINO-04.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e96023a7855e945da900_TRAVERTINO-02.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e96a80fb37398d133522_TRAVERTINO%20(1).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e96a650e1dd5fb03e9d4_TRAVERTINO%20(2).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e969595d8dc2af7cbe89_TRAVERTINO_Plan%20de%20travail%201.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e96023a7855e945da900_TRAVERTINO-02.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e96844ef18fbf7460a87_TRAVERTINO-03.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6929e95bdd5ce58f53fb597a_TRAVERTINO-04.webp,sam,TABLE + 6 CHAISES 6600 dt au lieu de 8300 dt BUFFET AVEC 2 MIROIRS 2500 DT AU LIEU DE 3200 DT,"<p>DIMENSIONS STANDARD 200/100 CM AVEC POSSIBILITE DEMODIFICATION</p><p>CHAISES ET SOCLE DE TABLE 100% INOX DISPONIBLE EN ARGENT , DOREE OU CHROME NOIR</p><p>PLATEAU EN GRES ALA MASSE DISPONIBLE EN PLUSIEURS TEXTURES</p><p>‍</p><p>POSSIBILITE DE FABRICATION EN 8 OU 10 PLACES AVEC CHANGEMENT DE FORME DE PLATEAU </p>",,6600,8300,salle-a-manger-fierre; arcade; salle-a-manger-valentino; salle-a-manger-tuxedo; salle-a-manger-perla,TRUE,
VALERIA,valeria,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69161d918fe36822558b0ef5,FALSE,FALSE,Thu Nov 13 2025 18:04:01 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:04:01 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:04:01 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161cae9e01732846a5734b_VALERIA.webp,,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69161cae9e01732846a5734b_VALERIA.webp,sam,TABLE AVEC 6 CHAISES POUR 6600 DT AU LIEU DE 8300 DT,"<p id="""">DIMENSIONS STANDARD 200/100 CM AVEC POSSIBILITE DEMODIFICATION</p><p id="""">CHAISES ET SOCLE DE TABLE 100% INOX DISPONIBLE EN ARGENT , DOREE OU CHROME NOIR</p><p id="""">PLATEAU EN GRES ALA MASSE DISPONIBLE EN PLUSIEURS TEXTURES</p><p id="""">‍</p><p id="""">POSSIBILITE DE FABRICATION EN 8 OU 10 PLACES AVEC CHANGEMENT DE FORME DE PLATEAU</p><p id="""">‍</p>",,6600,8300,travertino; arcade; salle-a-manger-perla; salle-a-manger-gold; salle-a-manger-tuxedo; salle-a-manger-valentino,FALSE,
JOLIA,jolia,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,69162959454d5475364c13be,FALSE,FALSE,Thu Nov 13 2025 18:54:17 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:54:17 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:54:17 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691629010675d57c778c42e3_JOLIA%20(1).1.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916290cce4d839c84309754_JOLIA%20(3).1.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/691629010675d57c778c42e3_JOLIA%20(1).1.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916292735e55751637e19ec_JOLIA%20(1).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916290cce4d839c84309754_JOLIA%20(3).1.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162925ba9071c9d73e14c8_JOLIA%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162925454d5475364bfff0_JOLIA%20(4).1.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162925fec0bcca1cb33534_JOLIA%20(4).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916292535d20aba8a4fbdcd_JOLIA%20(6).webp,cac,,,,8980,10980,chambre-adulte-havana; chambre-lara; chambre-a-coucher-toscana; chambre-adulte-monaco; chambre-adulte-carolina,FALSE,
JOLIA PLUS,jolia-plus,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,694c101039559bee21552d86,FALSE,FALSE,Wed Dec 24 2025 16:08:48 GMT+0000 (Coordinated Universal Time),Wed Dec 24 2025 16:08:48 GMT+0000 (Coordinated Universal Time),Wed Dec 24 2025 16:08:48 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0f8bcfe53917d30ee359_JOLIA%2B%20(2).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0f95cfe53917d30ee5c9_JOLIA%2B%20(3).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0f8bcfe53917d30ee359_JOLIA%2B%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0f95cfe53917d30ee5c9_JOLIA%2B%20(3).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0fa78c3b384c37866092_JOLIA%2B%20(4).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/694c0fa5795273dfb1f26ca9_JOLIA%2B%20(5).png,cac,,,,8980,10980,jolia; chambre-adulte-flora; chambre-adulte-monaco; chambre-a-coucher-toscana; chambre-lara; chambre-adulte-havana,TRUE,
